"CUSTOMER_RK";"report_dttm";"AVG_SAL_AMT_ALL_1Y";"AVG_SAL_AMT_ADD_1Y";"AVG_SAL_AMT_MAIN_1Y";"AVG_SAL_AMT_ALL_6M";"AVG_SAL_AMT_ADD_6M";"AVG_SAL_AMT_MAIN_6M";"AVG_SAL_AMT_ALL_3M";"AVG_SAL_AMT_ADD_3M";"AVG_SAL_AMT_MAIN_3M";"AVG_SAL_AMT_ALL_2M";"AVG_SAL_AMT_ADD_2M";"AVG_SAL_AMT_MAIN_2M";"AVG_SAL_AMT_ALL_1M";"AVG_SAL_AMT_ADD_1M";"AVG_SAL_AMT_MAIN_1M";"SUM_SAL_AMT_ALL_1Y";"SUM_SAL_AMT_ADD_1Y";"SUM_SAL_AMT_MAIN_1Y";"SUM_SAL_AMT_ALL_6M";"SUM_SAL_AMT_ADD_6M";"SUM_SAL_AMT_MAIN_6M";"SUM_SAL_AMT_ALL_3M";"SUM_SAL_AMT_ADD_3M";"SUM_SAL_AMT_MAIN_3M";"SUM_SAL_AMT_ALL_2M";"SUM_SAL_AMT_ADD_2M";"SUM_SAL_AMT_MAIN_2M";"SUM_SAL_AMT_ALL_1M";"SUM_SAL_AMT_ADD_1M";"SUM_SAL_AMT_MAIN_1M";"MAX_SAL_AMT_ALL_1Y";"MAX_SAL_AMT_ADD_1Y";"MAX_SAL_AMT_MAIN_1Y";"MAX_SAL_AMT_ALL_6M";"MAX_SAL_AMT_ADD_6M";"MAX_SAL_AMT_MAIN_6M";"MAX_SAL_AMT_ALL_3M";"MAX_SAL_AMT_ADD_3M";"MAX_SAL_AMT_MAIN_3M";"MAX_SAL_AMT_ALL_2M";"MAX_SAL_AMT_ADD_2M";"MAX_SAL_AMT_MAIN_2M";"MAX_SAL_AMT_ALL_1M";"MAX_SAL_AMT_ADD_1M";"MAX_SAL_AMT_MAIN_1M"
1457;2022-03-23 18:49:42.098 +0300;261772.000000000000;261772.000000000000;;261772.000000000000;261772.000000000000;;261772.000000000000;261772.000000000000;;261772.000000000000;261772.000000000000;;261772.000000000000;261772.000000000000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;;261772.00000;261772.00000;
1458;2022-03-23 18:49:42.098 +0300;166088.400000000000;165715.333333333333;166648.000000000000;178573.500000000000;190499.000000000000;166648.000000000000;178573.500000000000;190499.000000000000;166648.000000000000;178573.500000000000;190499.000000000000;166648.000000000000;151443.666666666667;190499.000000000000;73333.000000000000;830442.00000;497146.00000;333296.00000;714294.00000;380998.00000;333296.00000;714294.00000;380998.00000;333296.00000;714294.00000;380998.00000;333296.00000;454331.00000;380998.00000;73333.00000;259963.00000;208618.00000;259963.00000;259963.00000;208618.00000;259963.00000;259963.00000;208618.00000;259963.00000;259963.00000;208618.00000;259963.00000;208618.00000;208618.00000;73333.00000
1459;2022-03-23 18:49:42.098 +0300;88151.666666666667;48253.000000000000;108101.000000000000;42505.000000000000;48253.000000000000;36757.000000000000;42505.000000000000;48253.000000000000;36757.000000000000;42505.000000000000;48253.000000000000;36757.000000000000;42505.000000000000;48253.000000000000;36757.000000000000;264455.00000;48253.00000;216202.00000;85010.00000;48253.00000;36757.00000;85010.00000;48253.00000;36757.00000;85010.00000;48253.00000;36757.00000;85010.00000;48253.00000;36757.00000;179445.00000;48253.00000;179445.00000;48253.00000;48253.00000;36757.00000;48253.00000;48253.00000;36757.00000;48253.00000;48253.00000;36757.00000;48253.00000;48253.00000;36757.00000
1460;2022-03-23 18:49:42.098 +0300;216458.000000000000;188201.500000000000;272971.000000000000;216458.000000000000;188201.500000000000;272971.000000000000;188201.500000000000;188201.500000000000;;188201.500000000000;188201.500000000000;;188201.500000000000;188201.500000000000;;649374.00000;376403.00000;272971.00000;649374.00000;376403.00000;272971.00000;376403.00000;376403.00000;;376403.00000;376403.00000;;376403.00000;376403.00000;;272971.00000;224455.00000;272971.00000;272971.00000;224455.00000;272971.00000;224455.00000;224455.00000;;224455.00000;224455.00000;;224455.00000;224455.00000;
1461;2022-03-23 18:49:42.098 +0300;172463.750000000000;179326.000000000000;165601.500000000000;215686.000000000000;158168.000000000000;273204.000000000000;215686.000000000000;158168.000000000000;273204.000000000000;215686.000000000000;158168.000000000000;273204.000000000000;215686.000000000000;158168.000000000000;273204.000000000000;689855.00000;358652.00000;331203.00000;431372.00000;158168.00000;273204.00000;431372.00000;158168.00000;273204.00000;431372.00000;158168.00000;273204.00000;431372.00000;158168.00000;273204.00000;273204.00000;200484.00000;273204.00000;273204.00000;158168.00000;273204.00000;273204.00000;158168.00000;273204.00000;273204.00000;158168.00000;273204.00000;273204.00000;158168.00000;273204.00000
1462;2022-03-23 18:49:42.098 +0300;193782.000000000000;148387.500000000000;284571.000000000000;193782.000000000000;148387.500000000000;284571.000000000000;193782.000000000000;148387.500000000000;284571.000000000000;193782.000000000000;148387.500000000000;284571.000000000000;193782.000000000000;148387.500000000000;284571.000000000000;581346.00000;296775.00000;284571.00000;581346.00000;296775.00000;284571.00000;581346.00000;296775.00000;284571.00000;581346.00000;296775.00000;284571.00000;581346.00000;296775.00000;284571.00000;284571.00000;264450.00000;284571.00000;284571.00000;264450.00000;284571.00000;284571.00000;264450.00000;284571.00000;284571.00000;264450.00000;284571.00000;284571.00000;264450.00000;284571.00000
1463;2022-03-23 18:49:42.098 +0300;161915.125000000000;87293.000000000000;236537.250000000000;168118.714285714286;76894.000000000000;236537.250000000000;184774.166666666667;81248.000000000000;236537.250000000000;184774.166666666667;81248.000000000000;236537.250000000000;243403.250000000000;100032.000000000000;291193.666666666667;1295321.00000;349172.00000;946149.00000;1176831.00000;230682.00000;946149.00000;1108645.00000;162496.00000;946149.00000;1108645.00000;162496.00000;946149.00000;973613.00000;100032.00000;873581.00000;297141.00000;118490.00000;297141.00000;297141.00000;100032.00000;297141.00000;297141.00000;100032.00000;297141.00000;297141.00000;100032.00000;297141.00000;297141.00000;100032.00000;297141.00000
1464;2022-03-23 18:49:42.098 +0300;253930.000000000000;253930.000000000000;;253930.000000000000;253930.000000000000;;253930.000000000000;253930.000000000000;;253930.000000000000;253930.000000000000;;253930.000000000000;253930.000000000000;;507860.00000;507860.00000;;507860.00000;507860.00000;;507860.00000;507860.00000;;507860.00000;507860.00000;;507860.00000;507860.00000;;281084.00000;281084.00000;;281084.00000;281084.00000;;281084.00000;281084.00000;;281084.00000;281084.00000;;281084.00000;281084.00000;
1465;2022-03-23 18:49:42.098 +0300;165182.666666666667;149631.000000000000;196286.000000000000;165182.666666666667;149631.000000000000;196286.000000000000;230749.000000000000;265212.000000000000;196286.000000000000;230749.000000000000;265212.000000000000;196286.000000000000;265212.000000000000;265212.000000000000;;495548.00000;299262.00000;196286.00000;495548.00000;299262.00000;196286.00000;461498.00000;265212.00000;196286.00000;461498.00000;265212.00000;196286.00000;265212.00000;265212.00000;;265212.00000;265212.00000;196286.00000;265212.00000;265212.00000;196286.00000;265212.00000;265212.00000;196286.00000;265212.00000;265212.00000;196286.00000;265212.00000;265212.00000;
1466;2022-03-23 18:49:42.098 +0300;161221.500000000000;238184.000000000000;84259.000000000000;161221.500000000000;238184.000000000000;84259.000000000000;84259.000000000000;;84259.000000000000;84259.000000000000;;84259.000000000000;84259.000000000000;;84259.000000000000;322443.00000;238184.00000;84259.00000;322443.00000;238184.00000;84259.00000;84259.00000;;84259.00000;84259.00000;;84259.00000;84259.00000;;84259.00000;238184.00000;238184.00000;84259.00000;238184.00000;238184.00000;84259.00000;84259.00000;;84259.00000;84259.00000;;84259.00000;84259.00000;;84259.00000
1467;2022-03-23 18:49:42.098 +0300;139353.200000000000;146035.000000000000;112626.000000000000;159983.000000000000;175768.666666666667;112626.000000000000;185215.000000000000;221509.500000000000;112626.000000000000;185215.000000000000;221509.500000000000;112626.000000000000;180685.500000000000;248745.000000000000;112626.000000000000;696766.00000;584140.00000;112626.00000;639932.00000;527306.00000;112626.00000;555645.00000;443019.00000;112626.00000;555645.00000;443019.00000;112626.00000;361371.00000;248745.00000;112626.00000;248745.00000;248745.00000;112626.00000;248745.00000;248745.00000;112626.00000;248745.00000;248745.00000;112626.00000;248745.00000;248745.00000;112626.00000;248745.00000;248745.00000;112626.00000
1468;2022-03-23 18:49:42.098 +0300;235720.000000000000;235720.000000000000;;235720.000000000000;235720.000000000000;;235720.000000000000;235720.000000000000;;235720.000000000000;235720.000000000000;;235720.000000000000;235720.000000000000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;;235720.00000;235720.00000;
1469;2022-03-23 18:49:42.098 +0300;195330.285714285714;204812.000000000000;188219.000000000000;201130.666666666667;204812.000000000000;197449.333333333333;192030.600000000000;183902.500000000000;197449.333333333333;192030.600000000000;183902.500000000000;197449.333333333333;199594.333333333333;114034.000000000000;242374.500000000000;1367312.00000;614436.00000;752876.00000;1206784.00000;614436.00000;592348.00000;960153.00000;367805.00000;592348.00000;960153.00000;367805.00000;592348.00000;598783.00000;114034.00000;484749.00000;261010.00000;253771.00000;261010.00000;261010.00000;253771.00000;261010.00000;261010.00000;253771.00000;261010.00000;261010.00000;253771.00000;261010.00000;261010.00000;114034.00000;261010.00000
1470;2022-03-23 18:49:42.098 +0300;115969.000000000000;115969.000000000000;;115969.000000000000;115969.000000000000;;115969.000000000000;115969.000000000000;;115969.000000000000;115969.000000000000;;115969.000000000000;115969.000000000000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;;115969.00000;115969.00000;
1471;2022-03-23 18:49:42.098 +0300;183331.000000000000;196498.500000000000;156996.000000000000;205350.500000000000;253705.000000000000;156996.000000000000;253705.000000000000;253705.000000000000;;253705.000000000000;253705.000000000000;;253705.000000000000;253705.000000000000;;549993.00000;392997.00000;156996.00000;410701.00000;253705.00000;156996.00000;253705.00000;253705.00000;;253705.00000;253705.00000;;253705.00000;253705.00000;;253705.00000;253705.00000;156996.00000;253705.00000;253705.00000;156996.00000;253705.00000;253705.00000;;253705.00000;253705.00000;;253705.00000;253705.00000;
1472;2022-03-23 18:49:42.098 +0300;161894.000000000000;213545.500000000000;58591.000000000000;140660.000000000000;222729.000000000000;58591.000000000000;140660.000000000000;222729.000000000000;58591.000000000000;140660.000000000000;222729.000000000000;58591.000000000000;140660.000000000000;222729.000000000000;58591.000000000000;485682.00000;427091.00000;58591.00000;281320.00000;222729.00000;58591.00000;281320.00000;222729.00000;58591.00000;281320.00000;222729.00000;58591.00000;281320.00000;222729.00000;58591.00000;222729.00000;222729.00000;58591.00000;222729.00000;222729.00000;58591.00000;222729.00000;222729.00000;58591.00000;222729.00000;222729.00000;58591.00000;222729.00000;222729.00000;58591.00000
1473;2022-03-23 18:49:42.098 +0300;288871.500000000000;288871.500000000000;;297549.000000000000;297549.000000000000;;297549.000000000000;297549.000000000000;;297549.000000000000;297549.000000000000;;297549.000000000000;297549.000000000000;;577743.00000;577743.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;;297549.00000;297549.00000;
1474;2022-03-23 18:49:42.098 +0300;142231.666666666667;123110.500000000000;180474.000000000000;142667.000000000000;142667.000000000000;;142667.000000000000;142667.000000000000;;142667.000000000000;142667.000000000000;;142667.000000000000;142667.000000000000;;426695.00000;246221.00000;180474.00000;142667.00000;142667.00000;;142667.00000;142667.00000;;142667.00000;142667.00000;;142667.00000;142667.00000;;180474.00000;142667.00000;180474.00000;142667.00000;142667.00000;;142667.00000;142667.00000;;142667.00000;142667.00000;;142667.00000;142667.00000;
1475;2022-03-23 18:49:42.098 +0300;203724.500000000000;208741.000000000000;202052.333333333333;253762.000000000000;208741.000000000000;276272.500000000000;253762.000000000000;208741.000000000000;276272.500000000000;253762.000000000000;208741.000000000000;276272.500000000000;253762.000000000000;208741.000000000000;276272.500000000000;814898.00000;208741.00000;606157.00000;761286.00000;208741.00000;552545.00000;761286.00000;208741.00000;552545.00000;761286.00000;208741.00000;552545.00000;761286.00000;208741.00000;552545.00000;293792.00000;208741.00000;293792.00000;293792.00000;208741.00000;293792.00000;293792.00000;208741.00000;293792.00000;293792.00000;208741.00000;293792.00000;293792.00000;208741.00000;293792.00000
1476;2022-03-23 18:49:42.098 +0300;242833.500000000000;242833.500000000000;;242833.500000000000;242833.500000000000;;242833.500000000000;242833.500000000000;;242833.500000000000;242833.500000000000;;242833.500000000000;242833.500000000000;;485667.00000;485667.00000;;485667.00000;485667.00000;;485667.00000;485667.00000;;485667.00000;485667.00000;;485667.00000;485667.00000;;287711.00000;287711.00000;;287711.00000;287711.00000;;287711.00000;287711.00000;;287711.00000;287711.00000;;287711.00000;287711.00000;
1477;2022-03-23 18:49:42.098 +0300;195823.000000000000;195823.000000000000;;183795.333333333333;183795.333333333333;;243051.500000000000;243051.500000000000;;243051.500000000000;243051.500000000000;;243051.500000000000;243051.500000000000;;783292.00000;783292.00000;;551386.00000;551386.00000;;486103.00000;486103.00000;;486103.00000;486103.00000;;486103.00000;486103.00000;;280693.00000;280693.00000;;280693.00000;280693.00000;;280693.00000;280693.00000;;280693.00000;280693.00000;;280693.00000;280693.00000;
1478;2022-03-23 18:49:42.098 +0300;155059.666666666667;112840.000000000000;239499.000000000000;39064.000000000000;39064.000000000000;;;;;;;;;;;465179.00000;225680.00000;239499.00000;39064.00000;39064.00000;;;;;;;;;;;239499.00000;186616.00000;239499.00000;39064.00000;39064.00000;;;;;;;;;;
1479;2022-03-23 18:49:42.098 +0300;176714.000000000000;72868.000000000000;228637.000000000000;176714.000000000000;72868.000000000000;228637.000000000000;228637.000000000000;;228637.000000000000;228637.000000000000;;228637.000000000000;257160.000000000000;;257160.000000000000;530142.00000;72868.00000;457274.00000;530142.00000;72868.00000;457274.00000;457274.00000;;457274.00000;457274.00000;;457274.00000;257160.00000;;257160.00000;257160.00000;72868.00000;257160.00000;257160.00000;72868.00000;257160.00000;257160.00000;;257160.00000;257160.00000;;257160.00000;257160.00000;;257160.00000
1480;2022-03-23 18:49:42.098 +0300;163231.400000000000;164665.500000000000;162275.333333333333;170584.000000000000;164665.500000000000;176502.500000000000;185721.333333333333;164665.500000000000;227833.000000000000;185721.333333333333;164665.500000000000;227833.000000000000;257646.500000000000;287460.000000000000;227833.000000000000;816157.00000;329331.00000;486826.00000;682336.00000;329331.00000;353005.00000;557164.00000;329331.00000;227833.00000;557164.00000;329331.00000;227833.00000;515293.00000;287460.00000;227833.00000;287460.00000;287460.00000;227833.00000;287460.00000;287460.00000;227833.00000;287460.00000;287460.00000;227833.00000;287460.00000;287460.00000;227833.00000;287460.00000;287460.00000;227833.00000
1481;2022-03-23 18:49:42.098 +0300;175899.666666666667;199716.000000000000;152083.333333333333;191380.400000000000;250326.000000000000;152083.333333333333;176177.750000000000;248461.000000000000;152083.333333333333;176177.750000000000;248461.000000000000;152083.333333333333;176177.750000000000;248461.000000000000;152083.333333333333;1055398.00000;599148.00000;456250.00000;956902.00000;500652.00000;456250.00000;704711.00000;248461.00000;456250.00000;704711.00000;248461.00000;456250.00000;704711.00000;248461.00000;456250.00000;252191.00000;252191.00000;241993.00000;252191.00000;252191.00000;241993.00000;248461.00000;248461.00000;241993.00000;248461.00000;248461.00000;241993.00000;248461.00000;248461.00000;241993.00000
1482;2022-03-23 18:49:42.098 +0300;248798.000000000000;;248798.000000000000;248798.000000000000;;248798.000000000000;239253.000000000000;;239253.000000000000;239253.000000000000;;239253.000000000000;;;;497596.00000;;497596.00000;497596.00000;;497596.00000;239253.00000;;239253.00000;239253.00000;;239253.00000;;;;258343.00000;;258343.00000;258343.00000;;258343.00000;239253.00000;;239253.00000;239253.00000;;239253.00000;;;
1483;2022-03-23 18:49:42.098 +0300;168776.000000000000;150109.000000000000;187443.000000000000;168776.000000000000;150109.000000000000;187443.000000000000;168776.000000000000;150109.000000000000;187443.000000000000;168776.000000000000;150109.000000000000;187443.000000000000;;;;337552.00000;150109.00000;187443.00000;337552.00000;150109.00000;187443.00000;337552.00000;150109.00000;187443.00000;337552.00000;150109.00000;187443.00000;;;;187443.00000;150109.00000;187443.00000;187443.00000;150109.00000;187443.00000;187443.00000;150109.00000;187443.00000;187443.00000;150109.00000;187443.00000;;;
1484;2022-03-23 18:49:42.098 +0300;129099.500000000000;;129099.500000000000;129099.500000000000;;129099.500000000000;83234.000000000000;;83234.000000000000;83234.000000000000;;83234.000000000000;83234.000000000000;;83234.000000000000;258199.00000;;258199.00000;258199.00000;;258199.00000;83234.00000;;83234.00000;83234.00000;;83234.00000;83234.00000;;83234.00000;174965.00000;;174965.00000;174965.00000;;174965.00000;83234.00000;;83234.00000;83234.00000;;83234.00000;83234.00000;;83234.00000
