"CUSTOMER_RK";"report_dttm";"MIN_TRN_AMT_USD_NRTL_4W";"MIN_TRN_AMT_RUB_NRTL_4W";"MIN_TRN_AMT_USD_CASH_4W";"MIN_TRN_AMT_RUB_CASH_4W";"MIN_TRN_AMT_USD_TRVL_4W";"MIN_TRN_AMT_RUB_TRVL_4W";"MIN_TRN_AMT_USD_MED_4W";"MIN_TRN_AMT_RUB_MED_4W";"MIN_TRN_AMT_USD_RTL_4W";"MIN_TRN_AMT_RUB_RTL_4W";"MIN_TRN_AMT_USD_NRTL_3W";"MIN_TRN_AMT_RUB_NRTL_3W";"MIN_TRN_AMT_USD_CASH_3W";"MIN_TRN_AMT_RUB_CASH_3W";"MIN_TRN_AMT_USD_TRVL_3W";"MIN_TRN_AMT_RUB_TRVL_3W";"MIN_TRN_AMT_USD_MED_3W";"MIN_TRN_AMT_RUB_MED_3W";"MIN_TRN_AMT_USD_RTL_3W";"MIN_TRN_AMT_RUB_RTL_3W";"MIN_TRN_AMT_USD_NRTL_2W";"MIN_TRN_AMT_RUB_NRTL_2W";"MIN_TRN_AMT_USD_CASH_2W";"MIN_TRN_AMT_RUB_CASH_2W";"MIN_TRN_AMT_USD_TRVL_2W";"MIN_TRN_AMT_RUB_TRVL_2W";"MIN_TRN_AMT_USD_MED_2W";"MIN_TRN_AMT_RUB_MED_2W";"MIN_TRN_AMT_USD_RTL_2W";"MIN_TRN_AMT_RUB_RTL_2W";"MIN_TRN_AMT_USD_NRTL_1W";"MIN_TRN_AMT_RUB_NRTL_1W";"MIN_TRN_AMT_USD_CASH_1W";"MIN_TRN_AMT_RUB_CASH_1W";"MIN_TRN_AMT_USD_TRVL_1W";"MIN_TRN_AMT_RUB_TRVL_1W";"MIN_TRN_AMT_USD_MED_1W";"MIN_TRN_AMT_RUB_MED_1W";"MIN_TRN_AMT_USD_RTL_1W";"MIN_TRN_AMT_RUB_RTL_1W";"MAX_TRN_AMT_USD_NRTL_4W";"MAX_TRN_AMT_RUB_NRTL_4W";"MAX_TRN_AMT_USD_CASH_4W";"MAX_TRN_AMT_RUB_CASH_4W";"MAX_TRN_AMT_USD_TRVL_4W";"MAX_TRN_AMT_RUB_TRVL_4W";"MAX_TRN_AMT_USD_MED_4W";"MAX_TRN_AMT_RUB_MED_4W";"MAX_TRN_AMT_USD_RTL_4W";"MAX_TRN_AMT_RUB_RTL_4W";"MAX_TRN_AMT_USD_NRTL_3W";"MAX_TRN_AMT_RUB_NRTL_3W";"MAX_TRN_AMT_USD_CASH_3W";"MAX_TRN_AMT_RUB_CASH_3W";"MAX_TRN_AMT_USD_TRVL_3W";"MAX_TRN_AMT_RUB_TRVL_3W";"MAX_TRN_AMT_USD_MED_3W";"MAX_TRN_AMT_RUB_MED_3W";"MAX_TRN_AMT_USD_RTL_3W";"MAX_TRN_AMT_RUB_RTL_3W";"MAX_TRN_AMT_USD_NRTL_2W";"MAX_TRN_AMT_RUB_NRTL_2W";"MAX_TRN_AMT_USD_CASH_2W";"MAX_TRN_AMT_RUB_CASH_2W";"MAX_TRN_AMT_USD_TRVL_2W";"MAX_TRN_AMT_RUB_TRVL_2W";"MAX_TRN_AMT_USD_MED_2W";"MAX_TRN_AMT_RUB_MED_2W";"MAX_TRN_AMT_USD_RTL_2W";"MAX_TRN_AMT_RUB_RTL_2W";"MAX_TRN_AMT_USD_NRTL_1W";"MAX_TRN_AMT_RUB_NRTL_1W";"MAX_TRN_AMT_USD_CASH_1W";"MAX_TRN_AMT_RUB_CASH_1W";"MAX_TRN_AMT_USD_TRVL_1W";"MAX_TRN_AMT_RUB_TRVL_1W";"MAX_TRN_AMT_USD_MED_1W";"MAX_TRN_AMT_RUB_MED_1W";"MAX_TRN_AMT_USD_RTL_1W";"MAX_TRN_AMT_RUB_RTL_1W";"SUM_TRN_AMT_USD_NRTL_4W";"SUM_TRN_AMT_RUB_NRTL_4W";"SUM_TRN_AMT_USD_CASH_4W";"SUM_TRN_AMT_RUB_CASH_4W";"SUM_TRN_AMT_USD_TRVL_4W";"SUM_TRN_AMT_RUB_TRVL_4W";"SUM_TRN_AMT_USD_MED_4W";"SUM_TRN_AMT_RUB_MED_4W";"SUM_TRN_AMT_USD_RTL_4W";"SUM_TRN_AMT_RUB_RTL_4W";"SUM_TRN_AMT_USD_NRTL_3W";"SUM_TRN_AMT_RUB_NRTL_3W";"SUM_TRN_AMT_USD_CASH_3W";"SUM_TRN_AMT_RUB_CASH_3W";"SUM_TRN_AMT_USD_TRVL_3W";"SUM_TRN_AMT_RUB_TRVL_3W";"SUM_TRN_AMT_USD_MED_3W";"SUM_TRN_AMT_RUB_MED_3W";"SUM_TRN_AMT_USD_RTL_3W";"SUM_TRN_AMT_RUB_RTL_3W";"SUM_TRN_AMT_USD_NRTL_2W";"SUM_TRN_AMT_RUB_NRTL_2W";"SUM_TRN_AMT_USD_CASH_2W";"SUM_TRN_AMT_RUB_CASH_2W";"SUM_TRN_AMT_USD_TRVL_2W";"SUM_TRN_AMT_RUB_TRVL_2W";"SUM_TRN_AMT_USD_MED_2W";"SUM_TRN_AMT_RUB_MED_2W";"SUM_TRN_AMT_USD_RTL_2W";"SUM_TRN_AMT_RUB_RTL_2W";"SUM_TRN_AMT_USD_NRTL_1W";"SUM_TRN_AMT_RUB_NRTL_1W";"SUM_TRN_AMT_USD_CASH_1W";"SUM_TRN_AMT_RUB_CASH_1W";"SUM_TRN_AMT_USD_TRVL_1W";"SUM_TRN_AMT_RUB_TRVL_1W";"SUM_TRN_AMT_USD_MED_1W";"SUM_TRN_AMT_RUB_MED_1W";"SUM_TRN_AMT_USD_RTL_1W";"SUM_TRN_AMT_RUB_RTL_1W"
1473;2022-03-23 18:51:06.677 +0300;5540.00000;5307.00000;;;;13966.00000;;;;;5540.00000;5307.00000;;;;13966.00000;;;;;5540.00000;5307.00000;;;;13966.00000;;;;;5540.00000;5307.00000;;;;13966.00000;;;;;5540.00000;13966.00000;;;;13966.00000;;;;;5540.00000;13966.00000;;;;13966.00000;;;;;5540.00000;13966.00000;;;;13966.00000;;;;;5540.00000;13966.00000;;;;13966.00000;;;;;5540.00000;51971.00000;;;;13966.00000;;;;;5540.00000;51971.00000;;;;13966.00000;;;;;5540.00000;51971.00000;;;;13966.00000;;;;;5540.00000;51971.00000;;;;13966.00000;;;;
1474;2022-03-23 18:51:06.677 +0300;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;;;1205.00000;;;;;;;;
1475;2022-03-23 18:51:06.677 +0300;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000;3105.00000;3247.00000;;;3105.00000;;;;9411.00000;7519.00000
1476;2022-03-23 18:51:06.677 +0300;9818.00000;7507.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;7507.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;7507.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;7507.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;14622.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;14622.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;14622.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;14622.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;22129.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;22129.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;22129.00000;;;9818.00000;7507.00000;;;7283.00000;;9818.00000;22129.00000;;;9818.00000;7507.00000;;;7283.00000;
1477;2022-03-23 18:51:06.677 +0300;4714.00000;5637.00000;;6077.00000;;;;;;14474.00000;4714.00000;5637.00000;;6077.00000;;;;;;14474.00000;4714.00000;5637.00000;;6077.00000;;;;;;14474.00000;4714.00000;5637.00000;;6077.00000;;;;;;14474.00000;6686.00000;6077.00000;;6077.00000;;;;;;14474.00000;6686.00000;6077.00000;;6077.00000;;;;;;14474.00000;6686.00000;6077.00000;;6077.00000;;;;;;14474.00000;6686.00000;6077.00000;;6077.00000;;;;;;14474.00000;11400.00000;11714.00000;;6077.00000;;;;;;14474.00000;11400.00000;11714.00000;;6077.00000;;;;;;14474.00000;11400.00000;11714.00000;;6077.00000;;;;;;14474.00000;11400.00000;11714.00000;;6077.00000;;;;;;14474.00000
1478;2022-03-23 18:51:06.677 +0300;1655.00000;6366.00000;;;;;;;;;1655.00000;6366.00000;;;;;;;;;1655.00000;6366.00000;;;;;;;;;1655.00000;6366.00000;;;;;;;;;10719.00000;10585.00000;;;;;;;;;10719.00000;10585.00000;;;;;;;;;10719.00000;10585.00000;;;;;;;;;10719.00000;10585.00000;;;;;;;;;12374.00000;16951.00000;;;;;;;;;12374.00000;16951.00000;;;;;;;;;12374.00000;16951.00000;;;;;;;;;12374.00000;16951.00000;;;;;;;;
1479;2022-03-23 18:51:06.677 +0300;9947.00000;8920.00000;;;;;;;;;9947.00000;8920.00000;;;;;;;;;9947.00000;8920.00000;;;;;;;;;9947.00000;8920.00000;;;;;;;;;9947.00000;10535.00000;;;;;;;;;9947.00000;10535.00000;;;;;;;;;9947.00000;10535.00000;;;;;;;;;9947.00000;10535.00000;;;;;;;;;9947.00000;19455.00000;;;;;;;;;9947.00000;19455.00000;;;;;;;;;9947.00000;19455.00000;;;;;;;;;9947.00000;19455.00000;;;;;;;;
1480;2022-03-23 18:51:06.677 +0300;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;;14275.00000;11578.00000;;11578.00000;;;;;;
1481;2022-03-23 18:51:06.677 +0300;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;;9725.00000;13292.00000;9725.00000;;;;;;;
1482;2022-03-23 18:51:06.677 +0300;5780.00000;1922.00000;5780.00000;;;;;;11819.00000;;5780.00000;1922.00000;5780.00000;;;;;;11819.00000;;5780.00000;1922.00000;5780.00000;;;;;;11819.00000;;5780.00000;1922.00000;5780.00000;;;;;;11819.00000;;5780.00000;5902.00000;5780.00000;;;;;;11819.00000;;5780.00000;5902.00000;5780.00000;;;;;;11819.00000;;5780.00000;5902.00000;5780.00000;;;;;;11819.00000;;5780.00000;5902.00000;5780.00000;;;;;;11819.00000;;5780.00000;7824.00000;5780.00000;;;;;;11819.00000;;5780.00000;7824.00000;5780.00000;;;;;;11819.00000;;5780.00000;7824.00000;5780.00000;;;;;;11819.00000;;5780.00000;7824.00000;5780.00000;;;;;;11819.00000;
1483;2022-03-23 18:51:06.677 +0300;9281.00000;2217.00000;;;;14289.00000;;;;;9281.00000;2217.00000;;;;14289.00000;;;;;9281.00000;2217.00000;;;;14289.00000;;;;;9281.00000;2217.00000;;;;14289.00000;;;;;10057.00000;14289.00000;;;;14289.00000;;;;;10057.00000;14289.00000;;;;14289.00000;;;;;10057.00000;14289.00000;;;;14289.00000;;;;;10057.00000;14289.00000;;;;14289.00000;;;;;19338.00000;16506.00000;;;;14289.00000;;;;;19338.00000;16506.00000;;;;14289.00000;;;;;19338.00000;16506.00000;;;;14289.00000;;;;;19338.00000;16506.00000;;;;14289.00000;;;;
1484;2022-03-23 18:51:06.677 +0300;9838.00000;;;;;;;;;;9838.00000;;;;;;;;;;9838.00000;;;;;;;;;;9838.00000;;;;;;;;;;13222.00000;;;;;;;;;;13222.00000;;;;;;;;;;13222.00000;;;;;;;;;;13222.00000;;;;;;;;;;23060.00000;;;;;;;;;;23060.00000;;;;;;;;;;23060.00000;;;;;;;;;;23060.00000;;;;;;;;;
1485;2022-03-23 18:51:06.677 +0300;12875.00000;2639.00000;;;12875.00000;;;;;;12875.00000;2639.00000;;;12875.00000;;;;;;12875.00000;2639.00000;;;12875.00000;;;;;;12875.00000;2639.00000;;;12875.00000;;;;;;12875.00000;5020.00000;;;12875.00000;;;;;;12875.00000;5020.00000;;;12875.00000;;;;;;12875.00000;5020.00000;;;12875.00000;;;;;;12875.00000;5020.00000;;;12875.00000;;;;;;12875.00000;7659.00000;;;12875.00000;;;;;;12875.00000;7659.00000;;;12875.00000;;;;;;12875.00000;7659.00000;;;12875.00000;;;;;;12875.00000;7659.00000;;;12875.00000;;;;;
1486;2022-03-23 18:51:06.677 +0300;7467.00000;6508.00000;7467.00000;;;;;;;;7467.00000;6508.00000;7467.00000;;;;;;;;7467.00000;6508.00000;7467.00000;;;;;;;;7467.00000;6508.00000;7467.00000;;;;;;;;14007.00000;7225.00000;7467.00000;;;;;;;;14007.00000;7225.00000;7467.00000;;;;;;;;14007.00000;7225.00000;7467.00000;;;;;;;;14007.00000;7225.00000;7467.00000;;;;;;;;21474.00000;13733.00000;7467.00000;;;;;;;;21474.00000;13733.00000;7467.00000;;;;;;;;21474.00000;13733.00000;7467.00000;;;;;;;;21474.00000;13733.00000;7467.00000;;;;;;;
1487;2022-03-23 18:51:06.677 +0300;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;;;11920.00000;;;;;;;;
1488;2022-03-23 18:51:06.677 +0300;8780.00000;1681.00000;;;;6588.00000;;;;;8780.00000;1681.00000;;;;6588.00000;;;;;8780.00000;1681.00000;;;;6588.00000;;;;;8780.00000;1681.00000;;;;6588.00000;;;;;8780.00000;6588.00000;;;;6588.00000;;;;;8780.00000;6588.00000;;;;6588.00000;;;;;8780.00000;6588.00000;;;;6588.00000;;;;;8780.00000;6588.00000;;;;6588.00000;;;;;8780.00000;8269.00000;;;;6588.00000;;;;;8780.00000;8269.00000;;;;6588.00000;;;;;8780.00000;8269.00000;;;;6588.00000;;;;;8780.00000;8269.00000;;;;6588.00000;;;;
1489;2022-03-23 18:51:06.677 +0300;1008.00000;10826.00000;;10826.00000;12653.00000;;;;5419.00000;;1008.00000;10826.00000;;10826.00000;12653.00000;;;;5419.00000;;1008.00000;10826.00000;;10826.00000;12653.00000;;;;5419.00000;;1008.00000;10826.00000;;10826.00000;12653.00000;;;;5419.00000;;13904.00000;12458.00000;;12458.00000;12653.00000;;;;5419.00000;;13904.00000;12458.00000;;12458.00000;12653.00000;;;;5419.00000;;13904.00000;12458.00000;;12458.00000;12653.00000;;;;5419.00000;;13904.00000;12458.00000;;12458.00000;12653.00000;;;;5419.00000;;39741.00000;23284.00000;;23284.00000;12653.00000;;;;5419.00000;;39741.00000;23284.00000;;23284.00000;12653.00000;;;;5419.00000;;39741.00000;23284.00000;;23284.00000;12653.00000;;;;5419.00000;;39741.00000;23284.00000;;23284.00000;12653.00000;;;;5419.00000;
1490;2022-03-23 18:51:06.677 +0300;265.00000;13262.00000;;;;;;;2409.00000;;265.00000;13262.00000;;;;;;;2409.00000;;265.00000;13262.00000;;;;;;;2409.00000;;265.00000;13262.00000;;;;;;;2409.00000;;8838.00000;13262.00000;;;;;;;2409.00000;;8838.00000;13262.00000;;;;;;;2409.00000;;8838.00000;13262.00000;;;;;;;2409.00000;;8838.00000;13262.00000;;;;;;;2409.00000;;9103.00000;13262.00000;;;;;;;2409.00000;;9103.00000;13262.00000;;;;;;;2409.00000;;9103.00000;13262.00000;;;;;;;2409.00000;;9103.00000;13262.00000;;;;;;;2409.00000;
1491;2022-03-23 18:51:06.677 +0300;178.00000;4652.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;178.00000;4652.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;178.00000;4652.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;178.00000;4652.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1017.00000;13472.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1017.00000;13472.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1017.00000;13472.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1017.00000;13472.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1195.00000;30686.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1195.00000;30686.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1195.00000;30686.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000;1195.00000;30686.00000;178.00000;4652.00000;;13472.00000;;;;9032.00000
1492;2022-03-23 18:51:06.677 +0300;4230.00000;3318.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;4230.00000;3318.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;4230.00000;3318.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;4230.00000;3318.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;11570.00000;10443.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;11570.00000;10443.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;11570.00000;10443.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;11570.00000;10443.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;15800.00000;31904.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;15800.00000;31904.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;15800.00000;31904.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000;15800.00000;31904.00000;4230.00000;7706.00000;11570.00000;;;;;8865.00000
1493;2022-03-23 18:51:06.677 +0300;12481.00000;7349.00000;;;;;;;;4696.00000;12481.00000;7349.00000;;;;;;;;4696.00000;12481.00000;7349.00000;;;;;;;;4696.00000;12481.00000;7349.00000;;;;;;;;4696.00000;12502.00000;7349.00000;;;;;;;;4696.00000;12502.00000;7349.00000;;;;;;;;4696.00000;12502.00000;7349.00000;;;;;;;;4696.00000;12502.00000;7349.00000;;;;;;;;4696.00000;24983.00000;7349.00000;;;;;;;;4696.00000;24983.00000;7349.00000;;;;;;;;4696.00000;24983.00000;7349.00000;;;;;;;;4696.00000;24983.00000;7349.00000;;;;;;;;4696.00000
1494;2022-03-23 18:51:06.677 +0300;13574.00000;686.00000;;;;;;;;2395.00000;13574.00000;686.00000;;;;;;;;2395.00000;13574.00000;686.00000;;;;;;;;2395.00000;13574.00000;686.00000;;;;;;;;2395.00000;13574.00000;7930.00000;;;;;;;;2395.00000;13574.00000;7930.00000;;;;;;;;2395.00000;13574.00000;7930.00000;;;;;;;;2395.00000;13574.00000;7930.00000;;;;;;;;2395.00000;13574.00000;9415.00000;;;;;;;;2395.00000;13574.00000;9415.00000;;;;;;;;2395.00000;13574.00000;9415.00000;;;;;;;;2395.00000;13574.00000;9415.00000;;;;;;;;2395.00000
1495;2022-03-23 18:51:06.677 +0300;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;;5548.00000;11139.00000;5548.00000;;;11139.00000;;;14304.00000;
1496;2022-03-23 18:51:06.677 +0300;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000;2098.00000;8048.00000;;8048.00000;;;;;;2023.00000
1497;2022-03-23 18:51:06.677 +0300;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;;14654.00000;;;;;;;;;
1498;2022-03-23 18:51:06.677 +0300;4484.00000;;;;;;;;;;4484.00000;;;;;;;;;;4484.00000;;;;;;;;;;4484.00000;;;;;;;;;;11143.00000;;;;;;;;;;11143.00000;;;;;;;;;;11143.00000;;;;;;;;;;11143.00000;;;;;;;;;;15627.00000;;;;;;;;;;15627.00000;;;;;;;;;;15627.00000;;;;;;;;;;15627.00000;;;;;;;;;
1499;2022-03-23 18:51:06.677 +0300;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000;;;;;;;;;7006.00000;10926.00000
1500;2022-03-23 18:51:06.677 +0300;10250.00000;5970.00000;;;;;;;;;10250.00000;5970.00000;;;;;;;;;10250.00000;5970.00000;;;;;;;;;10250.00000;5970.00000;;;;;;;;;10250.00000;8433.00000;;;;;;;;;10250.00000;8433.00000;;;;;;;;;10250.00000;8433.00000;;;;;;;;;10250.00000;8433.00000;;;;;;;;;10250.00000;14403.00000;;;;;;;;;10250.00000;14403.00000;;;;;;;;;10250.00000;14403.00000;;;;;;;;;10250.00000;14403.00000;;;;;;;;
1501;2022-03-23 18:51:06.677 +0300;915.00000;4914.00000;;;6145.00000;4914.00000;;;;;915.00000;4914.00000;;;6145.00000;4914.00000;;;;;915.00000;4914.00000;;;6145.00000;4914.00000;;;;;915.00000;4914.00000;;;6145.00000;4914.00000;;;;;6145.00000;4914.00000;;;6145.00000;4914.00000;;;;;6145.00000;4914.00000;;;6145.00000;4914.00000;;;;;6145.00000;4914.00000;;;6145.00000;4914.00000;;;;;6145.00000;4914.00000;;;6145.00000;4914.00000;;;;;7060.00000;4914.00000;;;6145.00000;4914.00000;;;;;7060.00000;4914.00000;;;6145.00000;4914.00000;;;;;7060.00000;4914.00000;;;6145.00000;4914.00000;;;;;7060.00000;4914.00000;;;6145.00000;4914.00000;;;;
1502;2022-03-23 18:51:06.677 +0300;10872.00000;2288.00000;;;;;;;745.00000;;10872.00000;2288.00000;;;;;;;745.00000;;10872.00000;2288.00000;;;;;;;745.00000;;10872.00000;2288.00000;;;;;;;745.00000;;10872.00000;9128.00000;;;;;;;11913.00000;;10872.00000;9128.00000;;;;;;;11913.00000;;10872.00000;9128.00000;;;;;;;11913.00000;;10872.00000;9128.00000;;;;;;;11913.00000;;10872.00000;18803.00000;;;;;;;12658.00000;;10872.00000;18803.00000;;;;;;;12658.00000;;10872.00000;18803.00000;;;;;;;12658.00000;;10872.00000;18803.00000;;;;;;;12658.00000;
1503;2022-03-23 18:51:06.677 +0300;6013.00000;4959.00000;;;;;;;;;6013.00000;4959.00000;;;;;;;;;6013.00000;4959.00000;;;;;;;;;6013.00000;4959.00000;;;;;;;;;6013.00000;12257.00000;;;;;;;;;6013.00000;12257.00000;;;;;;;;;6013.00000;12257.00000;;;;;;;;;6013.00000;12257.00000;;;;;;;;;6013.00000;23336.00000;;;;;;;;;6013.00000;23336.00000;;;;;;;;;6013.00000;23336.00000;;;;;;;;;6013.00000;23336.00000;;;;;;;;
1504;2022-03-23 18:51:06.677 +0300;3021.00000;7431.00000;;11879.00000;;7431.00000;;;4665.00000;;3021.00000;7431.00000;;11879.00000;;7431.00000;;;4665.00000;;3021.00000;7431.00000;;11879.00000;;7431.00000;;;4665.00000;;3021.00000;7431.00000;;11879.00000;;7431.00000;;;4665.00000;;12457.00000;11879.00000;;11879.00000;;7431.00000;;;4665.00000;;12457.00000;11879.00000;;11879.00000;;7431.00000;;;4665.00000;;12457.00000;11879.00000;;11879.00000;;7431.00000;;;4665.00000;;12457.00000;11879.00000;;11879.00000;;7431.00000;;;4665.00000;;15478.00000;19310.00000;;11879.00000;;7431.00000;;;4665.00000;;15478.00000;19310.00000;;11879.00000;;7431.00000;;;4665.00000;;15478.00000;19310.00000;;11879.00000;;7431.00000;;;4665.00000;;15478.00000;19310.00000;;11879.00000;;7431.00000;;;4665.00000;
1505;2022-03-23 18:51:06.677 +0300;5630.00000;;;;;;;;;;5630.00000;;;;;;;;;;5630.00000;;;;;;;;;;5630.00000;;;;;;;;;;8176.00000;;;;;;;;;;8176.00000;;;;;;;;;;8176.00000;;;;;;;;;;8176.00000;;;;;;;;;;13806.00000;;;;;;;;;;13806.00000;;;;;;;;;;13806.00000;;;;;;;;;;13806.00000;;;;;;;;;
